latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
-20.88689,-60.75746,338.9,0.61,0.54,2019-06-24,1815,N,VIIRS,n,1,302.5,11.2,0
-20.91795,-60.90962,343.4,0.6,0.53,2019-06-24,1815,N,VIIRS,n,1,308.8,20.7,0
-20.91308,-60.91075,340.6,0.6,0.53,2019-06-24,1815,N,VIIRS,n,1,304.2,6.3,0
-21.14247,-62.08029,337.8,0.5,0.49,2019-06-24,1815,N,VIIRS,n,1,304.3,5.4,0
-20.72175,-60.14009,367,0.34,0.56,2019-06-24,1815,N,VIIRS,h,1,312,20.3,0
-20.72106,-60.13684,338.1,0.34,0.56,2019-06-24,1815,N,VIIRS,n,1,304.8,20.3,0
-20.71593,-60.13803,340,0.34,0.56,2019-06-24,1815,N,VIIRS,n,1,304.9,20.3,0
-20.71662,-60.14129,357.7,0.34,0.56,2019-06-24,1815,N,VIIRS,n,1,308.3,20.3,0
-20.70568,-60.14041,336.5,0.34,0.56,2019-06-24,1815,N,VIIRS,n,1,304.7,2.6,0
-19.75493,-59.25173,367,0.4,0.6,2019-06-24,1815,N,VIIRS,h,1,305.9,12.9,0
-19.75577,-59.2556,338.4,0.4,0.6,2019-06-24,1815,N,VIIRS,n,1,303.3,6.9,0
-19.73549,-59.31441,335.1,0.4,0.6,2019-06-24,1815,N,VIIRS,n,1,305,3.6,0
-25.34798,-55.28884,296.1,0.75,0.77,2019-06-25,0348,N,VIIRS,n,1,274.9,1.5,0
-25.35285,-55.29896,297.3,0.75,0.77,2019-06-25,0348,N,VIIRS,n,1,276.7,3.6,3
-25.35491,-55.29128,308.5,0.75,0.77,2019-06-25,0348,N,VIIRS,n,1,275.1,1.5,0
-25.36189,-55.29355,295.1,0.75,0.77,2019-06-25,0348,N,VIIRS,n,1,273.9,1,0
-25.34894,-55.29418,297,0.75,0.77,2019-06-25,0348,N,VIIRS,n,1,276.3,1.8,0
-25.35589,-55.29655,312.7,0.75,0.77,2019-06-25,0348,N,VIIRS,n,1,276,1.8,0
-25.35798,-55.28895,295.2,0.74,0.76,2019-06-25,0348,N,VIIRS,n,1,274.1,1.8,0
-19.7363,-59.31339,316.8,0.52,0.41,2019-06-25,0526,N,VIIRS,n,1,294.7,1.5,0
-19.97195,-59.76215,310.1,0.49,0.41,2019-06-25,0527,N,VIIRS,n,1,293.8,1.2,0
-20.57845,-58.27651,304.2,0.4,0.45,2019-06-25,0527,N,VIIRS,n,1,292.3,0.3,0
-20.58259,-58.27708,305.6,0.4,0.45,2019-06-25,0527,N,VIIRS,n,1,292.9,0.5,0
-20.5972,-58.49546,306.9,0.39,0.44,2019-06-25,0527,N,VIIRS,n,1,293.2,0.8,0
-20.75115,-59.5802,312.1,0.52,0.41,2019-06-25,0527,N,VIIRS,n,1,294.5,1.2,0
-20.81291,-59.25692,326,0.54,0.42,2019-06-25,0527,N,VIIRS,n,1,295.2,3.5,0
-20.81358,-59.25172,311.5,0.54,0.42,2019-06-25,0527,N,VIIRS,n,1,295.1,3.5,0
-20.81681,-59.25751,331.4,0.54,0.42,2019-06-25,0527,N,VIIRS,n,1,295,3.5,0
-20.70926,-60.15396,318.3,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,295.4,1.2,0
-20.70989,-60.1493,311.1,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.7,1.2,0
-20.71053,-60.14463,313.5,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.6,1,0
-20.71297,-60.15453,306.2,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.6,1.2,0
-20.71361,-60.14987,306.2,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.2,1.2,0
-20.71487,-60.14054,309.6,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.5,1,0
-20.71858,-60.14111,312.5,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.8,1.2,0
-20.83934,-59.8164,331.1,0.5,0.41,2019-06-25,0527,N,VIIRS,n,1,296,3.6,0
-20.84312,-59.81697,322.6,0.5,0.41,2019-06-25,0527,N,VIIRS,n,1,294.8,3.6,0
-20.8826,-60.76005,311.8,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,296.1,1.5,0
-20.88621,-60.76062,323,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,296.6,1.5,0
-20.88981,-60.76118,315.9,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,296.3,1.3,0
-21.01288,-59.86596,313.9,0.5,0.41,2019-06-25,0527,N,VIIRS,n,1,295.9,2.1,0
-20.90058,-60.89676,308.3,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,296.6,1,0
-20.90296,-60.906,311.9,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,296.5,1.4,0
-20.90416,-60.89732,317.3,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,297,1,0
-20.90654,-60.90656,315.6,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,296.9,1.9,0
-20.90775,-60.89788,311.7,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,296.8,1.3,0
-20.91492,-60.89902,321.9,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,297,1.1,0
-20.91371,-60.90769,310.7,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,296.6,1.1,0
-20.9185,-60.89959,314.6,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,296.6,1.1,0
-20.92087,-60.90882,310.1,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,296.6,1.1,0
-20.92446,-60.90939,319.8,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,297,1.1,0
-21.11348,-60.64276,308,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296.2,0.9,0
-21.11409,-60.63828,307.3,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296.2,0.9,0
-21.12136,-60.63942,314.9,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296.5,1.5,0
-21.12499,-60.63998,307.1,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,295.8,1.5,0
-21.15913,-60.44174,319.2,0.47,0.4,2019-06-25,0527,N,VIIRS,n,1,296.9,1.6,0
-21.25381,-60.24347,327,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,295.8,6.3,0
-21.25445,-60.23877,348.6,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,298.6,6.3,0
-21.25509,-60.23408,317.4,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,295.7,2.1,0
-21.25753,-60.24403,326.5,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,295.6,6.1,0
-21.25817,-60.23934,338.8,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,295.6,6.1,0
-21.26124,-60.24461,332.1,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,297,6.1,0
-21.26496,-60.24518,354.7,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,300.8,15.8,0
-21.26432,-60.24986,309.6,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.7,5,0
-21.26867,-60.24576,335.4,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,297,15.8,0
-21.26803,-60.25044,319,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.6,5,0
-21.26566,-60.24711,346.4,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,301.1,16.6,0
-21.26628,-60.24241,333.1,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,297.8,8.5,0
-21.26938,-60.24768,331.5,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.9,16.6,0
-21.28982,-60.23646,317.5,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.7,1.8,0
-21.24548,-60.62419,314.5,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296.8,1.6,0
-21.24609,-60.61969,314.7,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296.8,1.6,0
-21.2467,-60.61518,306.3,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296.2,2.4,0
-21.29601,-60.24702,313.7,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.6,2.7,0
-21.29972,-60.24759,330.3,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,296.3,2.7,0
-21.24912,-60.62477,318.2,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,297,1.6,0
-21.24973,-60.62026,315.3,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296.7,1.6,0
-21.30035,-60.24288,309.6,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.7,2.7,0
-21.25277,-60.62533,310.4,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296.2,1.3,0
-21.25338,-60.62083,309.6,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296.2,1.3,0
-21.257,-60.64898,317,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296.9,1.9,0
-21.26064,-60.64955,319.1,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296.9,1.9,0
-21.17596,-61.82336,308.1,0.42,0.37,2019-06-25,0527,N,VIIRS,n,1,295.2,0.7,0
-21.17654,-61.81932,317.3,0.42,0.37,2019-06-25,0527,N,VIIRS,n,1,296,2.1,0
-21.14266,-62.07976,309,0.41,0.37,2019-06-25,0527,N,VIIRS,n,1,295.1,1.1,0
-21.14323,-62.0758,306.3,0.41,0.37,2019-06-25,0527,N,VIIRS,n,1,295.3,0.8,0
-21.19791,-61.69411,307.6,0.42,0.38,2019-06-25,0527,N,VIIRS,n,1,296,2.1,0
-21.14667,-62.07636,311.7,0.41,0.37,2019-06-25,0527,N,VIIRS,n,1,295.2,0.8,0
-21.20023,-61.70284,306.8,0.42,0.38,2019-06-25,0527,N,VIIRS,n,1,295.3,1.9,0
-21.44227,-61.88973,307,0.42,0.37,2019-06-25,0527,N,VIIRS,n,1,295.4,0.7,0
-21.4469,-61.88222,320.2,0.42,0.37,2019-06-25,0527,N,VIIRS,n,1,296.5,2.4,0
-21.45037,-61.88279,306.8,0.42,0.37,2019-06-25,0527,N,VIIRS,n,1,295.3,0.7,0
-21.68598,-60.36658,326.4,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,295.9,2.4,0
-21.68969,-60.36716,319.3,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,295.3,2.4,0
-21.68314,-60.36799,306.8,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.7,0.7,0
-21.68685,-60.36856,314,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.8,1.2,0
-21.68747,-60.36386,313.8,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,295.1,1.7,0
-21.69057,-60.36914,309.5,0.48,0.4,2019-06-25,0527,N,VIIRS,n,1,294.7,1.2,0
-22.28772,-56.00761,327.4,0.59,0.53,2019-06-25,0527,N,VIIRS,n,1,293.5,5.2,0
-21.74922,-61.03799,317,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,296.4,1.3,0
-21.74982,-61.0336,314.3,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,296.5,1.3,0
-21.66291,-62.20926,310.5,0.41,0.37,2019-06-25,0527,N,VIIRS,n,1,294.4,1.4,0
-22.48859,-56.33875,314.2,0.56,0.52,2019-06-25,0527,N,VIIRS,n,1,292.8,2.5,0
-22.48787,-56.3408,303.6,0.56,0.52,2019-06-25,0527,N,VIIRS,n,1,292.3,1,0
-22.48845,-56.33517,303.7,0.56,0.52,2019-06-25,0527,N,VIIRS,n,1,292.4,1.5,0
-22.49266,-56.34155,303.6,0.56,0.52,2019-06-25,0527,N,VIIRS,n,1,292.3,1,0
-22.61235,-55.95215,304.1,0.6,0.53,2019-06-25,0527,N,VIIRS,n,1,291.6,1.1,0
-22.61726,-55.95288,306.7,0.6,0.53,2019-06-25,0527,N,VIIRS,n,1,291.6,0.9,0
-22.30485,-60.9335,308.7,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,295.1,1.1,0
-22.30547,-60.92899,306.2,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,295,1.1,0
-22.31452,-60.94423,305.5,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,295.2,0.8,0
-22.31513,-60.93973,306.3,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,295.4,0.8,0
-22.31754,-60.9493,307.9,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,295.6,1.6,0
-22.31815,-60.9448,309,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,295.4,0.8,0
-22.31877,-60.9403,310.3,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,295.5,0.8,0
-22.36293,-60.99998,330.3,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,297.6,5,0
-23.01608,-56.86517,318,0.53,0.5,2019-06-25,0527,N,VIIRS,n,1,292.6,2.4,0
-22.99274,-57.36908,310.7,0.49,0.49,2019-06-25,0527,N,VIIRS,n,1,293.2,1.3,0
-23.01337,-57.18684,302.6,0.5,0.49,2019-06-25,0527,N,VIIRS,n,1,292.6,1.1,0
-23.12863,-56.31591,312.1,0.57,0.52,2019-06-25,0527,N,VIIRS,n,1,292.8,2.3,0
-23.12926,-56.31005,312.5,0.57,0.52,2019-06-25,0527,N,VIIRS,n,1,293.4,1.6,0
-23.12761,-56.31056,307.7,0.57,0.52,2019-06-25,0527,N,VIIRS,n,1,293.1,1.2,0
-23.13187,-56.31702,307.2,0.57,0.52,2019-06-25,0527,N,VIIRS,n,1,293.3,1.2,0
-23.13246,-56.31112,304.8,0.57,0.52,2019-06-25,0527,N,VIIRS,n,1,293.7,1.2,0
-22.8741,-58.92066,307.2,0.4,0.44,2019-06-25,0527,N,VIIRS,n,1,293.9,0.8,0
-22.87457,-58.91676,308.9,0.4,0.44,2019-06-25,0527,N,VIIRS,n,1,294.2,0.8,0
-22.87866,-58.91735,308,0.4,0.44,2019-06-25,0527,N,VIIRS,n,1,293.8,0.8,0
-22.88275,-58.91793,309.6,0.4,0.44,2019-06-25,0527,N,VIIRS,n,1,294.5,1.2,0
-22.51311,-61.79037,330.2,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295.9,2.5,0
-22.51252,-61.79456,312.1,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,294.8,2.5,0
-22.5137,-61.78619,309.9,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295.5,1.2,0
-22.51603,-61.79514,325.7,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,294.6,2.5,0
-22.51662,-61.79095,333.7,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295.7,2.5,0
-22.51721,-61.78676,316.6,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295.7,1.2,0
-22.51894,-61.79988,306.6,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,294.6,1.6,0
-22.51953,-61.79571,311.7,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,294.8,1.6,0
-22.52012,-61.79152,315.9,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295.1,1.6,0
-22.52072,-61.78733,307.5,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,294.9,1,0
-22.52245,-61.80047,323.9,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,294.9,1.6,0
-22.52304,-61.79628,323.3,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,294.9,1.6,0
-22.52363,-61.79209,321.1,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,294.9,1.6,0
-22.52422,-61.78791,314.9,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295,1,0
-22.52595,-61.80104,320.4,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295.4,1.9,0
-22.52773,-61.78848,323.1,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295.4,1.9,0
-22.52654,-61.79685,317.6,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,294.9,1.6,0
-22.52714,-61.79268,318.8,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,294.9,1.6,0
-22.52946,-61.80161,319.1,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295.1,1.9,0
-22.53005,-61.79744,316.4,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,294.5,1.6,0
-22.53064,-61.79325,318.3,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,294.7,1.6,0
-22.53124,-61.78906,319.9,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295,1.9,0
-22.53415,-61.79382,309.9,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295.1,1.3,0
-22.53474,-61.78963,309.8,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295.3,1.3,0
-22.53766,-61.7944,312.3,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295.1,1.3,0
-22.53825,-61.79021,318.2,0.43,0.38,2019-06-25,0527,N,VIIRS,n,1,295.5,1.3,0
-23.10109,-58.41573,309.1,0.43,0.46,2019-06-25,0527,N,VIIRS,n,1,294,1.1,0
-23.10532,-58.41631,320.6,0.43,0.46,2019-06-25,0527,N,VIIRS,n,1,294.4,1.1,0
-23.10481,-58.42052,319.2,0.43,0.46,2019-06-25,0527,N,VIIRS,n,1,294.5,2.8,0
-23.10456,-58.41869,338.3,0.43,0.46,2019-06-25,0527,N,VIIRS,n,1,295.7,4,0
-22.89056,-60.54834,312.2,0.49,0.4,2019-06-25,0527,N,VIIRS,n,1,293.8,1.4,0
-23.4252,-56.83746,308.8,0.54,0.51,2019-06-25,0527,N,VIIRS,n,1,293,1.6,0
-23.42576,-56.8321,308.7,0.54,0.51,2019-06-25,0527,N,VIIRS,n,1,291.7,1.6,0
-23.49036,-56.20746,307,0.59,0.53,2019-06-25,0527,N,VIIRS,n,1,291,1.9,0
-23.43161,-56.82192,328.2,0.54,0.51,2019-06-25,0527,N,VIIRS,n,1,293.5,3,0
-23.42991,-56.83799,311.9,0.54,0.51,2019-06-25,0527,N,VIIRS,n,1,292.2,1.8,0
-23.43104,-56.82728,311.2,0.54,0.51,2019-06-25,0527,N,VIIRS,n,1,292.2,5.2,0
-23.43575,-56.82787,338.4,0.54,0.51,2019-06-25,0527,N,VIIRS,n,1,294.5,5.2,0
-23.43632,-56.82252,312.3,0.54,0.51,2019-06-25,0527,N,VIIRS,n,1,292.8,3,0
-22.96061,-61.13026,341.5,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,299.6,15.1,0
-22.96123,-61.12576,337.8,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,301.9,15.2,0
-22.963,-61.13984,330.9,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296.9,4.6,0
-22.96424,-61.13084,355.9,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,307.6,20.1,0
-22.96362,-61.13534,308.1,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,295.6,20.1,0
-22.96486,-61.12634,317.3,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,307,35.7,0
-22.96662,-61.14042,331,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,297.4,4.6,0
-22.96786,-61.13142,333.3,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296,20.1,0
-22.96848,-61.12691,323.5,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,296.2,35.7,0
-23.22298,-59.40209,306.3,0.56,0.43,2019-06-25,0527,N,VIIRS,n,1,293.5,0.8,0
-23.22697,-59.40268,307.2,0.56,0.43,2019-06-25,0527,N,VIIRS,n,1,293.8,1.2,0
-23.06919,-61.31643,328.1,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,297.1,2.2,0
-23.06979,-61.31199,347.4,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,298.9,4.7,0
-23.06859,-61.32087,317.6,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,296.1,2.2,0
-23.07039,-61.30755,315.7,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,295.9,4.7,0
-23.07279,-61.31701,310.6,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,295.8,1.6,0
-23.07339,-61.31257,309.2,0.45,0.39,2019-06-25,0527,N,VIIRS,n,1,295.7,1.2,0
-23.64993,-56.76532,315.5,0.55,0.51,2019-06-25,0527,N,VIIRS,n,1,293,2.1,0
-23.71515,-56.78448,341.9,0.54,0.51,2019-06-25,0527,N,VIIRS,n,1,294.2,3.5,0
-23.7199,-56.78498,305,0.54,0.51,2019-06-25,0527,N,VIIRS,n,1,292.8,3.5,0
-23.71581,-56.78561,338,0.54,0.51,2019-06-25,0527,N,VIIRS,n,1,294.2,6.3,0
-23.71638,-56.78009,313.2,0.55,0.51,2019-06-25,0527,N,VIIRS,n,1,292.5,1.8,0
-23.88118,-55.78319,295.3,0.63,0.54,2019-06-25,0527,N,VIIRS,n,1,279.7,1.1,0
-23.72159,-57.43712,306,0.5,0.49,2019-06-25,0527,N,VIIRS,n,1,292.7,1,0
-23.83996,-56.38483,314.7,0.58,0.52,2019-06-25,0527,N,VIIRS,n,1,290.4,1.3,0
-23.73068,-57.43832,324.8,0.5,0.49,2019-06-25,0527,N,VIIRS,n,1,293.5,2,0
-23.733,-57.45867,312.4,0.49,0.49,2019-06-25,0527,N,VIIRS,n,1,292.4,1.4,0
-23.73522,-57.43891,310.5,0.5,0.49,2019-06-25,0527,N,VIIRS,n,1,293.3,2,0
-23.73866,-57.4494,330.3,0.5,0.49,2019-06-25,0527,N,VIIRS,n,1,293.6,3,0
-23.7432,-57.44999,326.6,0.5,0.49,2019-06-25,0527,N,VIIRS,n,1,293.4,3,0
-23.74152,-57.46481,317.7,0.49,0.49,2019-06-25,0527,N,VIIRS,n,1,293.1,2.6,0
-23.74264,-57.45493,313.5,0.5,0.49,2019-06-25,0527,N,VIIRS,n,1,291.9,3,0
-23.74606,-57.4654,342.8,0.49,0.49,2019-06-25,0527,N,VIIRS,n,1,293.8,3.4,0
-23.74718,-57.45553,324,0.5,0.49,2019-06-25,0527,N,VIIRS,n,1,293.1,2.2,0
-23.74774,-57.45058,307.2,0.5,0.49,2019-06-25,0527,N,VIIRS,n,1,293.3,2.2,0
-23.28919,-61.14292,305.7,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,295.2,1.3,0
-23.7506,-57.466,311.8,0.49,0.49,2019-06-25,0527,N,VIIRS,n,1,293,3.4,0
-23.29283,-61.14351,308.6,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,295.1,1.5,0
-23.29646,-61.14408,317.1,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,295.6,1.5,0
-23.8617,-56.54972,317.9,0.57,0.52,2019-06-25,0527,N,VIIRS,n,1,287.8,2.3,0
-23.29641,-61.14133,316.9,0.46,0.39,2019-06-25,0527,N,VIIRS,n,1,295.5,2,0
-23.7432,-57.45107,338.7,0.5,0.49,2019-06-25,0527,N,VIIRS,n,1,294,3.2,0
-23.74216,-57.46096,313,0.5,0.49,2019-06-25,0527,N,VIIRS,n,1,292,5.8,0
-23.74617,-57.4665,338.8,0.49,0.49,2019-06-25,0527,N,VIIRS,n,1,294.4,6.7,0
-23.74775,-57.45167,333.2,0.5,0.49,2019-06-25,0527,N,VIIRS,n,1,293.7,3.2,0
-23.75071,-57.46711,308.7,0.49,0.49,2019-06-25,0527,N,VIIRS,n,1,293.2,1.2,0
-23.86487,-56.55033,316,0.57,0.52,2019-06-25,0527,N,VIIRS,n,1,287.2,2.3,0
-23.86969,-56.55089,326.2,0.57,0.52,2019-06-25,0527,N,VIIRS,n,1,288,2.3,0
-23.99623,-55.99249,297.8,0.61,0.54,2019-06-25,0527,N,VIIRS,n,1,284.6,0.9,0
-24.00189,-55.98669,326.7,0.62,0.54,2019-06-25,0527,N,VIIRS,n,1,286.4,4.3,0
-24.00123,-55.99315,305.2,0.61,0.54,2019-06-25,0527,N,VIIRS,n,1,285.3,3.6,0
-24.0015,-55.98829,332.6,0.62,0.54,2019-06-25,0528,N,VIIRS,n,1,287.6,6.9,0
-24.00213,-55.98176,299,0.62,0.54,2019-06-25,0528,N,VIIRS,n,1,283.6,0.5,0
-23.58799,-60.9282,330.7,0.47,0.4,2019-06-25,0528,N,VIIRS,n,1,292.8,2.4,0
-23.58861,-60.9235,308.4,0.48,0.4,2019-06-25,0528,N,VIIRS,n,1,290.7,2.4,0
-23.59167,-60.92877,329.2,0.47,0.4,2019-06-25,0528,N,VIIRS,n,1,291.9,2.5,0
-23.5923,-60.92408,310.7,0.48,0.4,2019-06-25,0528,N,VIIRS,n,1,289.7,2.5,0
-24.06846,-57.2674,322.9,0.51,0.5,2019-06-25,0528,N,VIIRS,n,1,294,1.8,0
-24.07252,-57.27313,305.7,0.51,0.5,2019-06-25,0528,N,VIIRS,n,1,293.3,1.8,0
-24.07308,-57.26799,309.7,0.51,0.5,2019-06-25,0528,N,VIIRS,n,1,293.8,1.8,0
-24.07713,-57.27372,303.7,0.51,0.5,2019-06-25,0528,N,VIIRS,n,1,293.3,2.9,0
-24.08175,-57.27431,336.5,0.51,0.5,2019-06-25,0528,N,VIIRS,n,1,294.5,2.9,0
-23.63872,-60.99828,318.4,0.47,0.4,2019-06-25,0528,N,VIIRS,n,1,291.8,2.8,0
-23.63935,-60.99362,311.2,0.47,0.4,2019-06-25,0528,N,VIIRS,n,1,290.5,1.6,0
-23.64239,-60.99885,330.5,0.47,0.4,2019-06-25,0528,N,VIIRS,n,1,293.5,2.9,0
-23.64303,-60.99418,320.4,0.47,0.4,2019-06-25,0528,N,VIIRS,n,1,291.4,2.1,0
-23.64176,-61.00351,309.7,0.47,0.4,2019-06-25,0528,N,VIIRS,n,1,291.6,2.9,0
-23.64099,-61.00066,321.1,0.47,0.4,2019-06-25,0528,N,VIIRS,n,1,292.7,4.2,0
-23.6416,-60.99599,342.6,0.47,0.4,2019-06-25,0528,N,VIIRS,n,1,294.1,4.2,0
-24.08062,-57.27541,332,0.51,0.5,2019-06-25,0528,N,VIIRS,n,1,294.4,2.1,0
-23.64466,-61.00124,302.1,0.47,0.4,2019-06-25,0528,N,VIIRS,n,1,291.2,0.8,0
-23.64527,-60.99657,306.6,0.47,0.4,2019-06-25,0528,N,VIIRS,n,1,290.4,0.8,0
-24.08524,-57.27601,305.2,0.51,0.5,2019-06-25,0528,N,VIIRS,n,1,293.6,2.1,0
-23.97541,-58.52974,306.5,0.43,0.46,2019-06-25,0528,N,VIIRS,n,1,293.6,0.7,0
-23.97917,-58.53464,307.4,0.43,0.46,2019-06-25,0528,N,VIIRS,n,1,294.1,1,0
-23.97967,-58.53033,313.4,0.43,0.46,2019-06-25,0528,N,VIIRS,n,1,293.4,0.9,0
-23.98343,-58.53524,311.2,0.43,0.46,2019-06-25,0528,N,VIIRS,n,1,293.8,1,0
-24.22171,-56.83594,305.8,0.55,0.51,2019-06-25,0528,N,VIIRS,n,1,290.1,1.5,0
-24.22647,-56.83654,320.6,0.55,0.51,2019-06-25,0528,N,VIIRS,n,1,290.4,1.5,0
-24.30339,-58.10266,317.4,0.46,0.47,2019-06-25,0528,N,VIIRS,n,1,293.2,2,0
-24.30725,-58.10784,303.6,0.46,0.47,2019-06-25,0528,N,VIIRS,n,1,292.7,1.2,0
-24.70476,-56.31747,316.9,0.6,0.53,2019-06-25,0528,N,VIIRS,n,1,287.3,1.8,0
-24.70537,-56.31153,309.4,0.6,0.53,2019-06-25,0528,N,VIIRS,n,1,287.9,1.8,0
-24.70531,-56.31739,317.4,0.6,0.53,2019-06-25,0528,N,VIIRS,n,1,287.8,3,0
